Exercício: 2020
Escopo: Capitais
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";874885274,98
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";29014059,54
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";29014059,54
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";18822895,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"03.092 - Representação Judicial e Extrajudicial";"siconfi-cor_TotalDespesas";18822895,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04 - Administração";"siconfi-cor_TotalDespesas";82258800,45
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";5105576,23
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";51592069,68
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";18932834,78
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";10642,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";821047,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";2696493,9
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";3100136,79
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";3304806,91
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";2986384,34
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";318422,57
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";22908000,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";4740,54
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";22584859,46
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";318400,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";45317302,34
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";45317302,34
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";143243663,45
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";115938057,21
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";4170660,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";5718290,92
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";10487845,75
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";6928809,57
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";2098902,29
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";2048902,29
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"FU11 - Demais Subfunções";"siconfi-cor_TotalDespesas";50000,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";161214245,99
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";52253328,97
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";108960917,02
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";6832535,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";5000,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";6827535,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";795046,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";795046,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";279238298,2
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";165128326,37
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";112180634,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"15.453 - Transportes Coletivos Urbanos";"siconfi-cor_TotalDespesas";1929337,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";313157,78
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";313157,78
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";15474792,04
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";15474792,04
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";14589096,1
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";6119602,1
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";2836807,75
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"18.544 - Recursos Hídricos";"siconfi-cor_TotalDespesas";184966,43
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";5447719,82
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";180583,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"19.572 - Desenvolvimento Tecnológico e Engenharia";"siconfi-cor_TotalDespesas";180583,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";8572242,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"20.605 - Abastecimento";"siconfi-cor_TotalDespesas";2495012,69
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";263422,21
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";5521839,52
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";291967,66
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";3982700,09
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";3982700,09
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";16059901,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1123487,4
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";14936413,67
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";60696,73
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";55808,73
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";4888,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";20603548,89
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";20603548,89
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Empenhadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";118762579,41
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";840525038,62
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";28264216,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";28264216,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";18822895,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"03.092 - Representação Judicial e Extrajudicial";"siconfi-cor_TotalDespesas";18822895,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";81364049,25
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";5082576,23
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";50801566,18
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";18851587,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";10642,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";821047,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";2696493,9
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";3100136,79
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";3304806,91
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";2986384,34
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";318422,57
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";21976380,65
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";4740,54
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";21653240,11
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";318400,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";44948486,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";44948486,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";132069801,64
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";110789210,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";3289359,1
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";3078993,91
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";9840482,25
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";5071756,05
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";2033196,29
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";2033196,29
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";154710418,93
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";47923771,62
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";106786647,31
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";6752350,55
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";5000,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";6747350,55
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";795046,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";795046,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";268232679,51
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";155242454,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";112145634,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"15.453 - Transportes Coletivos Urbanos";"siconfi-cor_TotalDespesas";844590,68
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";313157,78
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";313157,78
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";15169796,18
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";15169796,18
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";14328940,37
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";6094412,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";2786807,75
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";5447719,82
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";180583,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"19.572 - Desenvolvimento Tecnológico e Engenharia";"siconfi-cor_TotalDespesas";180583,83
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";7726050,72
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"20.605 - Abastecimento";"siconfi-cor_TotalDespesas";1648821,33
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";263422,21
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";5521839,52
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";291967,66
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";3908200,09
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";3908200,09
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";15893395,99
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1051236,2
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";14842159,79
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";60696,73
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";55808,73
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";4888,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";19669888,86
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";19669888,86
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Liquidadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";109322754,19
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";839565848,79
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";28264216,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";28264216,8
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";18818545,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"03.092 - Representação Judicial e Extrajudicial";"siconfi-cor_TotalDespesas";18818545,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";81360049,25
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";5082576,23
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";50797566,18
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";18851587,08
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";10642,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";821047,07
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";2696493,9
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";3100136,79
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";3304806,91
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";2986384,34
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";318422,57
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";21976380,65
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";4740,54
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";21653240,11
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";318400,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";44948486,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";44948486,14
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";131686364,81
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";110504524,00
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";3289359,1
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";3031878,96
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";9840482,25
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";5020120,5
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"11 - Trabalho";"siconfi-cor_TotalDespesas";2033196,29
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";2033196,29
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";154710418,93
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";47923771,62
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";106786647,31
Prefeitura Municipal de Rio Branco - AC;1200401;AC;407319;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";6713273,25
