Exercício: 2023
Escopo: Capitais
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";602389,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";11082251,92
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";295397512,09
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";129347763,36
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";905118,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";165144630,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";181388502,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";94974462,14
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";56704150,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";22439734,32
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";7270156,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";1381004122,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";1354606162,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";26397959,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";3186046466,91
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";652497012,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";1775213566,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";56244884,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";9899807,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";99623956,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";566437409,83
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";26129829,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";27278813,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"11.333 - Empregabilidade";"siconfi-cor_TotalDespesas";26272878,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";1005935,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";2605677127,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";1842529742,77
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.362 - Ensino Médio";"siconfi-cor_TotalDespesas";255179,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.363 - Ensino Profissional";"siconfi-cor_TotalDespesas";50798,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";459467109,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";52466901,67
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";389798,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.368 - Educação Básica";"siconfi-cor_TotalDespesas";116605974,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";81067405,63
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";52844218,77
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";99506764,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";1045837,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";37873429,08
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";57516759,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU13 - Demais Subfunções";"siconfi-cor_TotalDespesas";3070738,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";31545312,09
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";22001045,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";327925,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU14 - Demais Subfunções";"siconfi-cor_TotalDespesas";9216341,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1190722473,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";580635048,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";424172135,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"15.453 - Transportes Coletivos Urbanos";"siconfi-cor_TotalDespesas";802414,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";18835576,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";166277298,11
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";35891773,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";31292305,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";4397108,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU16 - Demais Subfunções";"siconfi-cor_TotalDespesas";202360,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";71428370,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";71428370,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";88821743,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";29980064,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";1300001,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";54625459,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU18 - Demais Subfunções";"siconfi-cor_TotalDespesas";2916217,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";8772900,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";"siconfi-cor_TotalDespesas";1030000,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"19.122 - Administração Geral";"siconfi-cor_TotalDespesas";5270072,41
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU19 - Demais Subfunções";"siconfi-cor_TotalDespesas";2472827,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";4969866,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";935990,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"23.122 - Administração Geral";"siconfi-cor_TotalDespesas";3972039,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU23 - Demais Subfunções";"siconfi-cor_TotalDespesas";61836,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"24 - Comunicações";"siconfi-cor_TotalDespesas";13405827,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"24.722 - Telecomunicações";"siconfi-cor_TotalDespesas";2003227,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU24 - Demais Subfunções";"siconfi-cor_TotalDespesas";11402600,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"25 - Energia";"siconfi-cor_TotalDespesas";104164414,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"25.752 - Energia Elétrica";"siconfi-cor_TotalDespesas";104164414,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";156331859,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";51992714,3
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";104339145,4
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";20374287,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"27.811 - Desporto de Rendimento";"siconfi-cor_TotalDespesas";6379400,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";11313147,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";1870730,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";811009,71
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";676398483,34
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";198427813,34
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"28.844 - Serviço da Dívida Externa";"siconfi-cor_TotalDespesas";292584202,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";185386467,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Empenhadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";809863277,92
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";11241771759,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";231802111,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";231802111,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"02 - Judiciária";"siconfi-cor_TotalDespesas";54476910,83
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"02.122 - Administração Geral";"siconfi-cor_TotalDespesas";53056983,32
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU02 - Demais Subfunções";"siconfi-cor_TotalDespesas";1419927,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";428299,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU03 - Demais Subfunções";"siconfi-cor_TotalDespesas";428299,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";937413955,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";631502,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";882539497,3
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";2761999,94
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";875249,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";37621881,1
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";1951870,4
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";591407,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";10440547,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";293565818,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";127543247,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";905118,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";165117453,56
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";175277355,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";93052144,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";53713303,78
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";21735412,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";6776493,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";1380323641,21
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";1354381481,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";25942159,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";3132685718,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";637069707,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";1742773749,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";56219378,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";9111009,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";97655887,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";565143523,08
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";24712463,44
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";23207731,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"11.333 - Empregabilidade";"siconfi-cor_TotalDespesas";22848822,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";358909,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";2600768542,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";1841042933,36
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.362 - Ensino Médio";"siconfi-cor_TotalDespesas";255179,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.363 - Ensino Profissional";"siconfi-cor_TotalDespesas";50798,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";458777408,71
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";52466901,67
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";389798,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.368 - Educação Básica";"siconfi-cor_TotalDespesas";115566330,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";81024277,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";51194914,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";90340811,36
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";833198,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";36378928,54
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";50408515,29
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU13 - Demais Subfunções";"siconfi-cor_TotalDespesas";2720168,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";31334194,3
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";21892658,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";327925,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU14 - Demais Subfunções";"siconfi-cor_TotalDespesas";9113610,65
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1120315883,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";539356407,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";423186534,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"15.453 - Transportes Coletivos Urbanos";"siconfi-cor_TotalDespesas";721346,09
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";18689267,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";138362328,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";35650093,35
