Exercício: 2021
Escopo: Capitais
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";211612914,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";52094550,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";407698,37
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";80103937,59
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";40744080,18
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";3934698,52
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";8550,74
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";2446423,03
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";1479724,75
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";47781,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";47781,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";185991292,51
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";81450126,53
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";77673507,26
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";26867658,72
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";10003246,74
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";8517907,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";1485339,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";1414530,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";1414530,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";1395678,29
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";1395678,29
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";10918660,79
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";249990,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";848266,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";9820404,03
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"22 - Indústria";"siconfi-cor_TotalDespesas";397599,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"FU22 - Demais Subfunções";"siconfi-cor_TotalDespesas";397599,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";1703123,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"23.691 - Promoção Comercial";"siconfi-cor_TotalDespesas";225478,05
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"23.692 - Comercialização";"siconfi-cor_TotalDespesas";1440846,29
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";36798,96
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";9037360,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";9037360,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";12482805,57
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";1945876,9
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";58280,53
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";797277,35
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";9681370,79
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";84255223,23
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";84255223,23
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Empenhadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";102307804,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";1592032275,01
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";38541661,9
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";2162,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"01.122 - Administração Geral";"siconfi-cor_TotalDespesas";37881761,26
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU01 - Demais Subfunções";"siconfi-cor_TotalDespesas";657737,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";350976909,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";322011069,81
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";7048291,08
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";21917548,22
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";6092149,72
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";14113,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";3782429,17
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";2294208,95
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";1398,5
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";138307573,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";127571942,9
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";10112831,69
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU09 - Demais Subfunções";"siconfi-cor_TotalDespesas";622799,17
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";436307569,94
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";37571601,03
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";106804387,29
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";6850118,07
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";174275,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";10021198,4
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";251655569,73
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";23230419,55
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";16399,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";16399,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";357755812,37
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";209799204,69
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";50742727,6
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";403378,37
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";64229118,16
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";32581383,55
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";3931061,6
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";8550,74
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";2442786,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";1479724,75
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";47781,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";47781,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";151186308,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";56158309,92
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";71946728,86
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";23081270,09
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";6397726,62
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";5083261,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";1314465,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";470779,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";470779,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";957322,83
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";957322,83
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";9699641,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";249990,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";674596,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";8775055,32
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"22 - Indústria";"siconfi-cor_TotalDespesas";242180,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU22 - Demais Subfunções";"siconfi-cor_TotalDespesas";242180,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";1497915,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"23.691 - Promoção Comercial";"siconfi-cor_TotalDespesas";20270,52
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"23.692 - Comercialização";"siconfi-cor_TotalDespesas";1440846,29
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";36798,96
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";4253422,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";4253422,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";2189699,79
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";1532522,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";52070,8
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";554989,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";50117,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";83160359,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";83160359,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Liquidadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";102307804,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";1559685128,85
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";38512356,74
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";2162,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"01.122 - Administração Geral";"siconfi-cor_TotalDespesas";37852456,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"FU01 - Demais Subfunções";"siconfi-cor_TotalDespesas";657737,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";350548730,47
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";321582891,17
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";7048291,08
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";21917548,22
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";6042368,93
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";14113,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";3732648,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";2294208,95
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";1398,5
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";138307573,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";127571942,9
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";10112831,69
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"FU09 - Demais Subfunções";"siconfi-cor_TotalDespesas";622799,17
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";436016996,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";37385215,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";106797888,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";6843522,61
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";174275,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";10016598,69
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";251569075,63
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";23230419,55
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"11 - Trabalho";"siconfi-cor_TotalDespesas";1395,83
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";1395,83
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";331050065,57
