Exercício: 2025
Escopo: Capitais
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"08.241 - Assistência à Pessoa Idosa";"siconfi-cor_TotalDespesas";1259503,24
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"08.242 - Assistência à Pessoa com Deficiência";"siconfi-cor_TotalDespesas";2324,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";900420,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";15359582,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";3816804,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";2324,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";239395143,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";224037087,78
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";15192667,69
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU09 - Demais Subfunções";"siconfi-cor_TotalDespesas";165387,57
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";614670335,17
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";76162803,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";217729090,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";13192625,53
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";102678,96
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";14431155,15
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";257973266,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";35078714,36
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";186357,16
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";186357,16
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";611329797,52
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";351097043,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";81911361,28
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";459442,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";833477,6
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";131006155,41
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";46022316,66
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";15878538,13
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";100000,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";13768514,75
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";2010023,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";250557503,37
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";78197648,79
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";129708870,54
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";42650984,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";8057654,13
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";6913090,24
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";1144563,89
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";4607434,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";4607434,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";8208916,15
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";67971,96
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";6323965,81
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";1816978,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";3861955,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"19.572 - Desenvolvimento Tecnológico e Engenharia";"siconfi-cor_TotalDespesas";3861955,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";18320406,14
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";240597,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";1254449,71
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";16825358,98
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";2677794,53
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"23.691 - Promoção Comercial";"siconfi-cor_TotalDespesas";324087,52
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"23.692 - Comercialização";"siconfi-cor_TotalDespesas";685294,68
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";1668412,33
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";77969601,99
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1175250,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";318800,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";76475551,99
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";9607148,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";4894927,73
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";561388,51
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";4150831,86
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";180877526,71
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";180877526,71
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Empenhadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";161279716,92
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";2509464472,97
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";62658520,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"01.122 - Administração Geral";"siconfi-cor_TotalDespesas";61956840,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU01 - Demais Subfunções";"siconfi-cor_TotalDespesas";701679,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";495731324,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";457725576,25
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";49867,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";113926,23
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";1573967,54
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04.127 - Ordenamento Territorial";"siconfi-cor_TotalDespesas";168250,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";2539099,35
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";33560638,01
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";146675,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";146675,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";16296273,54
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"08.241 - Assistência à Pessoa Idosa";"siconfi-cor_TotalDespesas";614143,67
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"08.242 - Assistência à Pessoa com Deficiência";"siconfi-cor_TotalDespesas";2324,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";128010,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";12058422,09
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";3492037,48
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";1336,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";238744520,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";224037087,78
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";14573871,41
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU09 - Demais Subfunções";"siconfi-cor_TotalDespesas";133561,26
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";585497265,83
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";64958575,11
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";203887773,08
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";11607731,22
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";102678,96
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";13713165,57
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";256181180,53
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";35046161,36
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";148539,62
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";148539,62
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";594019947,68
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";342693051,94
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";79252052,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";448054,98
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";833477,6
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";124770993,62
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";46022316,66
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";14806957,63
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";100000,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";12699346,25
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";2007611,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";201483838,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";39780585,74
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";122521947,85
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";39181304,41
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";7672201,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";6713220,24
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";958981,46
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";1545027,64
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";1545027,64
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";6779825,28
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";35162,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";5219778,72
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";1524884,56
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";2847675,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"19.572 - Desenvolvimento Tecnológico e Engenharia";"siconfi-cor_TotalDespesas";2847675,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";14819192,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";239097,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";1124180,26
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";13455914,94
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";2066924,51
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"23.691 - Promoção Comercial";"siconfi-cor_TotalDespesas";308825,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"23.692 - Comercialização";"siconfi-cor_TotalDespesas";382941,47
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";1375158,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";77721306,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1175250,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";274000,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";76272056,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";7721661,55
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";3880677,51
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";442112,15
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";3398871,89
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";178756795,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";178756795,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Liquidadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";161279716,92
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";2499534855,97
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";62652920,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"01.122 - Administração Geral";"siconfi-cor_TotalDespesas";61951240,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"FU01 - Demais Subfunções";"siconfi-cor_TotalDespesas";701679,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";493437394,08
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";455502300,79
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";49867,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";113926,23
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";1573714,82
Prefeitura Municipal de Porto Velho - RO;1100205;RO;461748;"Despesas Pagas";"04.127 - Ordenamento Territorial";"siconfi-cor_TotalDespesas";147115,6
